Current position: ['HHR', 'XHH', 'CGS', 'RDX', 'NTZ', 'HPC'], Current step: 10000049
Current position: ['QDL', 'JNG', 'GHL', 'TXR', 'CDH', 'NGD'], Current step: 5390027200
Current position: ['JTF', 'BTS', 'DGB', 'MNT', 'CDH', 'FDF'], Current step: 5400027249
Current position: ['PFD', 'MTH', 'HFB', 'BNK', 'CDH', 'SRQ'], Current step: 5410027298
Current position: ['LDQ', 'VMT', 'MJT', 'HGX', 'CDH', 'JBS'], Current step: 5420027347
Current position: ['JVM', 'TRG', 'JBT', 'HDJ', 'CDH', 'XBZ'], Current step: 5430027396
Current position: ['GGB', 'DNP', 'LDN', 'ZZZ', 'CDH', 'HPC'], Current step: 5440027445
Current position: ['BPD', 'XXF', 'QLN', 'RDX', 'CDH', 'VXP'], Current step: 5450027494
Current position: ['GDR', 'TNX', 'PHX', 'KMS', 'CDH', 'BXK'], Current step: 5460027543
Current position: ['RTT', 'VBG', 'XVD', 'LXJ', 'CDH', 'GDF'], Current step: 5470027592
Current position: ['XGL', 'JGC', 'PJD', 'HTG', 'CDH', 'HTQ'], Current step: 5480027641
Current position: ['XPQ', 'LQL', 'DVM', 'LTP', 'CDH', 'CTJ'], Current step: 5490027690
Current position: ['RMV', 'HVX', 'LKP', 'TTQ', 'CDH', 'SBL'], Current step: 5500027739
Current position: ['QJP', 'MFX', 'JDS', 'HNG', 'CDH', 'VVS'], Current step: 5510027788
Current position: ['LFV', 'KHH', 'BXT', 'KXN', 'CDH', 'JSQ'], Current step: 5520027837
Current position: ['GDM', 'QXH', 'VTD', 'MPG', 'CDH', 'TBR'], Current step: 5530027886
Current position: ['JHG', 'HKT', 'FLQ', 'PTG', 'CDH', 'DKP'], Current step: 5540027935
Current position: ['FJQ', 'RQX', 'RLT', 'TLL', 'CDH', 'DCD'], Current step: 5550027984
Current position: ['GND', 'DXS', 'JFG', 'QSH', 'CDH', 'VTK'], Current step: 5560028033
Current position: ['DMS', 'XXJ', 'GLF', 'RJV', 'CDH', 'JQC'], Current step: 5570028082
Current position: ['SMJ', 'JGX', 'FSG', 'MGC', 'CDH', 'FBT'], Current step: 5580028131
Current position: ['GXR', 'PDL', 'LJM', 'GSH', 'CDH', 'JQN'], Current step: 5590028180
Current position: ['JHM', 'DHH', 'PVJ', 'KDF', 'CDH', 'KVK'], Current step: 5600028229
Current position: ['FTD', 'RHQ', 'HCT', 'PLF', 'CDH', 'QTG'], Current step: 5610028278
Current position: ['GRJ', 'KNF', 'CDN', 'FNK', 'CDH', 'DGV'], Current step: 5620028327
Current position: ['GQD', 'XQN', 'CPK', 'THC', 'CDH', 'BPP'], Current step: 5630028376
Current position: ['SQD', 'TNH', 'PFT', 'TXX', 'CDH', 'BPR'], Current step: 5640028425
Current position: ['VCM', 'RQF', 'JXB', 'SGJ', 'CDH', 'QXR'], Current step: 5650028474
Current position: ['KDZ', 'KXR', 'RMR', 'LDJ', 'CDH', 'PCS'], Current step: 5660028523
Current position: ['HHR', 'PNJ', 'PLV', 'STF', 'CDH', 'BXF'], Current step: 5670028572
Current position: ['RHN', 'RBV', 'NNC', 'KRG', 'CDH', 'BXD'], Current step: 5680028621
Current position: ['MBD', 'VGL', 'NPR', 'PMD', 'CDH', 'JFR'], Current step: 5690028670
Current position: ['HMN', 'RNJ', 'GVG', 'TLM', 'CDH', 'JRK'], Current step: 5700028719
Current position: ['QHS', 'NLK', 'DLD', 'TSN', 'CDH', 'FVM'], Current step: 5710028768
Current position: ['RCL', 'JKM', 'KTV', 'DGH', 'CDH', 'FXB'], Current step: 5720028817
Current position: ['DVT', 'CKS', 'VXM', 'VJM', 'CDH', 'RSD'], Current step: 5730028866
Current position: ['RJC', 'PXT', 'HXG', 'KFQ', 'CDH', 'CJP'], Current step: 5740028915
Current position: ['QFJ', 'SLT', 'MHT', 'HMG', 'CDH', 'NNN'], Current step: 5750028964
Current position: ['QRK', 'KKP', 'HGM', 'QVM', 'CDH', 'PPF'], Current step: 5760029013
Current position: ['KMR', 'JXT', 'LKZ', 'CBR', 'CDH', 'QJR'], Current step: 5770029062
Current position: ['RMH', 'SJC', 'CGS', 'GRF', 'CDH', 'GXQ'], Current step: 5780029111
Current position: ['CRJ', 'DDT', 'DSL', 'LHD', 'CDH', 'BXL'], Current step: 5790029160
Current position: ['CHK', 'GVM', 'FLC', 'NMG', 'CDH', 'LGS'], Current step: 5800029209
Current position: ['VBT', 'GBG', 'GBD', 'LTB', 'CDH', 'DHT'], Current step: 5810029258
Current position: ['FFT', 'NFG', 'PPQ', 'DNM', 'CDH', 'JNN'], Current step: 5820029307
Current position: ['CGM', 'JTQ', 'HNC', 'GSJ', 'CDH', 'FHS'], Current step: 5830029356
Current position: ['QHQ', 'TVR', 'RVG', 'DJM', 'CDH', 'PVM'], Current step: 5840029405
Current position: ['GFG', 'SQB', 'QFM', 'MQK', 'CDH', 'NKH'], Current step: 5850029454
Current position: ['DRX', 'JTK', 'KRB', 'RGP', 'CDH', 'VQP'], Current step: 5860029503
Current position: ['LBP', 'QRT', 'TBN', 'GPP', 'CDH', 'PLS'], Current step: 5870029552
Current position: ['XXB', 'NQV', 'JMD', 'QRM', 'CDH', 'HGR'], Current step: 5880029601
Current position: ['GCM', 'RPL', 'KDB', 'SCX', 'CDH', 'KHD'], Current step: 5890029650
Current position: ['TMG', 'SSS', 'VCV', 'VBF', 'CDH', 'MLT'], Current step: 5900029699
Current position: ['PNC', 'KRP', 'FMG', 'FFD', 'CDH', 'CLC'], Current step: 5910029748
Current position: ['QDL', 'DKH', 'CMB', 'PHG', 'CDH', 'JGH'], Current step: 5920029797
Current position: ['JTF', 'XTM', 'NXX', 'RMP', 'CDH', 'FSJ'], Current step: 5930029846
Current position: ['PFD', 'GSC', 'VTG', 'TFH', 'CDH', 'LSN'], Current step: 5940029895
Current position: ['LDQ', 'LGC', 'BGR', 'MQS', 'CDH', 'BJH'], Current step: 5950029944
Current position: ['JVM', 'CLJ', 'NMC', 'VPQ', 'CDH', 'PMC'], Current step: 5960029993
Current position: ['GGB', 'XQZ', 'SVM', 'BKT', 'CDH', 'RRV'], Current step: 5970030042
Current position: ['BPD', 'XHH', 'HCD', 'TXR', 'CDH', 'SDL'], Current step: 5980030091
Current position: ['GDR', 'DVP', 'PRR', 'MNT', 'CDH', 'HXF'], Current step: 5990030140
Current position: ['RTT', 'FHH', 'CBJ', 'BNK', 'CDH', 'RSP'], Current step: 6000030189
Current position: ['XGL', 'HPT', 'QVC', 'HGX', 'CDH', 'SRJ'], Current step: 6010030238
Current position: ['XPQ', 'GKJ', 'LLH', 'HDJ', 'CDH', 'GHP'], Current step: 6020030287
Current position: ['RMV', 'HBV', 'JKR', 'ZZZ', 'CDH', 'BFS'], Current step: 6030030336
Current position: ['QJP', 'NDC', 'RDT', 'RDX', 'CDH', 'QGQ'], Current step: 6040030385
Current position: ['LFV', 'MBM', 'VDR', 'KMS', 'CDH', 'XST'], Current step: 6050030434
Current position: ['GDM', 'JNG', 'GFK', 'LXJ', 'CDH', 'SDG'], Current step: 6060030483
Current position: ['JHG', 'BTS', 'SPQ', 'HTG', 'CDH', 'CCH'], Current step: 6070030532
Current position: ['FJQ', 'MTH', 'SRP', 'LTP', 'CDH', 'TCG'], Current step: 6080030581
Current position: ['GND', 'VMT', 'TMS', 'TTQ', 'CDH', 'RMM'], Current step: 6090030630
Current position: ['DMS', 'TRG', 'DXX', 'HNG', 'CDH', 'SXR'], Current step: 6100030679
Current position: ['SMJ', 'DNP', 'DGS', 'KXN', 'CDH', 'LFT'], Current step: 6110030728
Current position: ['GXR', 'XXF', 'GHL', 'MPG', 'CDH', 'PXF'], Current step: 6120030777
Current position: ['JHM', 'TNX', 'DGB', 'PTG', 'CDH', 'RGF'], Current step: 6130030826
Current position: ['FTD', 'VBG', 'HFB', 'TLL', 'CDH', 'TXL'], Current step: 6140030875
Current position: ['GRJ', 'JGC', 'MJT', 'QSH', 'CDH', 'VKL'], Current step: 6150030924
Current position: ['GQD', 'LQL', 'JBT', 'RJV', 'CDH', 'PTP'], Current step: 6160030973
Current position: ['SQD', 'HVX', 'LDN', 'MGC', 'CDH', 'TVB'], Current step: 6170031022
Current position: ['VCM', 'MFX', 'QLN', 'GSH', 'CDH', 'NGD'], Current step: 6180031071
Current position: ['KDZ', 'KHH', 'PHX', 'KDF', 'CDH', 'FDF'], Current step: 6190031120
Current position: ['HHR', 'QXH', 'XVD', 'PLF', 'CDH', 'SRQ'], Current step: 6200031169
Current position: ['RHN', 'HKT', 'PJD', 'FNK', 'CDH', 'JBS'], Current step: 6210031218
Current position: ['MBD', 'RQX', 'DVM', 'THC', 'CDH', 'XBZ'], Current step: 6220031267
Current position: ['HMN', 'DXS', 'LKP', 'TXX', 'CDH', 'HPC'], Current step: 6230031316
Current position: ['QHS', 'XXJ', 'JDS', 'SGJ', 'CDH', 'VXP'], Current step: 6240031365
Current position: ['RCL', 'JGX', 'BXT', 'LDJ', 'CDH', 'BXK'], Current step: 6250031414
Current position: ['DVT', 'PDL', 'VTD', 'STF', 'CDH', 'GDF'], Current step: 6260031463
Current position: ['RJC', 'DHH', 'FLQ', 'KRG', 'CDH', 'HTQ'], Current step: 6270031512
Current position: ['QFJ', 'RHQ', 'RLT', 'PMD', 'CDH', 'CTJ'], Current step: 6280031561
Current position: ['QRK', 'KNF', 'JFG', 'TLM', 'CDH', 'SBL'], Current step: 6290031610
Current position: ['KMR', 'XQN', 'GLF', 'TSN', 'CDH', 'VVS'], Current step: 6300031659
Current position: ['RMH', 'TNH', 'FSG', 'DGH', 'CDH', 'JSQ'], Current step: 6310031708
Current position: ['CRJ', 'RQF', 'LJM', 'VJM', 'CDH', 'TBR'], Current step: 6320031757
Current position: ['CHK', 'KXR', 'PVJ', 'KFQ', 'CDH', 'DKP'], Current step: 6330031806
Current position: ['VBT', 'PNJ', 'HCT', 'HMG', 'CDH', 'DCD'], Current step: 6340031855
Current position: ['MBD', 'VGL', 'GHL', 'HNG', 'XKN', 'LFT'], Current step: 6340032118
Current position: ['HMN', 'RNJ', 'DGB', 'KXN', 'XKN', 'PXF'], Current step: 6350032167
Current position: ['QHS', 'NLK', 'HFB', 'MPG', 'XKN', 'RGF'], Current step: 6360032216
Current position: ['RCL', 'JKM', 'MJT', 'PTG', 'XKN', 'TXL'], Current step: 6370032265
Current position: ['DVT', 'CKS', 'JBT', 'TLL', 'XKN', 'VKL'], Current step: 6380032314
Current position: ['RJC', 'PXT', 'LDN', 'QSH', 'XKN', 'PTP'], Current step: 6390032363
Current position: ['QFJ', 'SLT', 'QLN', 'RJV', 'XKN', 'TVB'], Current step: 6400032412
Current position: ['QRK', 'KKP', 'PHX', 'MGC', 'XKN', 'NGD'], Current step: 6410032461
Current position: ['KMR', 'JXT', 'XVD', 'GSH', 'XKN', 'FDF'], Current step: 6420032510
Current position: ['RMH', 'SJC', 'PJD', 'KDF', 'XKN', 'SRQ'], Current step: 6430032559
Current position: ['CRJ', 'DDT', 'DVM', 'PLF', 'XKN', 'JBS'], Current step: 6440032608
Current position: ['CHK', 'GVM', 'LKP', 'FNK', 'XKN', 'XBZ'], Current step: 6450032657
Current position: ['VBT', 'GBG', 'JDS', 'THC', 'XKN', 'HPC'], Current step: 6460032706
Current position: ['FFT', 'NFG', 'BXT', 'TXX', 'XKN', 'VXP'], Current step: 6470032755
Current position: ['CGM', 'JTQ', 'VTD', 'SGJ', 'XKN', 'BXK'], Current step: 6480032804
Current position: ['QHQ', 'TVR', 'FLQ', 'LDJ', 'XKN', 'GDF'], Current step: 6490032853
Current position: ['GFG', 'SQB', 'RLT', 'STF', 'XKN', 'HTQ'], Current step: 6500032902
Current position: ['DRX', 'JTK', 'JFG', 'KRG', 'XKN', 'CTJ'], Current step: 6510032951
Current position: ['LBP', 'QRT', 'GLF', 'PMD', 'XKN', 'SBL'], Current step: 6520033000
Current position: ['XXB', 'NQV', 'FSG', 'TLM', 'XKN', 'VVS'], Current step: 6530033049
Current position: ['GCM', 'RPL', 'LJM', 'TSN', 'XKN', 'JSQ'], Current step: 6540033098
Current position: ['TMG', 'SSS', 'PVJ', 'DGH', 'XKN', 'TBR'], Current step: 6550033147
Current position: ['PNC', 'KRP', 'HCT', 'VJM', 'XKN', 'DKP'], Current step: 6560033196
Current position: ['QDL', 'DKH', 'CDN', 'KFQ', 'XKN', 'DCD'], Current step: 6570033245
Current position: ['JTF', 'XTM', 'CPK', 'HMG', 'XKN', 'VTK'], Current step: 6580033294
Current position: ['PFD', 'GSC', 'PFT', 'QVM', 'XKN', 'JQC'], Current step: 6590033343
Current position: ['LDQ', 'LGC', 'JXB', 'CBR', 'XKN', 'FBT'], Current step: 6600033392
Current position: ['JVM', 'CLJ', 'RMR', 'GRF', 'XKN', 'JQN'], Current step: 6610033441
Current position: ['GGB', 'XQZ', 'PLV', 'LHD', 'XKN', 'KVK'], Current step: 6620033490
Current position: ['BPD', 'XHH', 'NNC', 'NMG', 'XKN', 'QTG'], Current step: 6630033539
Current position: ['GDR', 'DVP', 'NPR', 'LTB', 'XKN', 'DGV'], Current step: 6640033588
Current position: ['RTT', 'FHH', 'GVG', 'DNM', 'XKN', 'BPP'], Current step: 6650033637
Current position: ['XGL', 'HPT', 'DLD', 'GSJ', 'XKN', 'BPR'], Current step: 6660033686
Current position: ['XPQ', 'GKJ', 'KTV', 'DJM', 'XKN', 'QXR'], Current step: 6670033735
Current position: ['RMV', 'HBV', 'VXM', 'MQK', 'XKN', 'PCS'], Current step: 6680033784
Current position: ['QJP', 'NDC', 'HXG', 'RGP', 'XKN', 'BXF'], Current step: 6690033833
Current position: ['LFV', 'MBM', 'MHT', 'GPP', 'XKN', 'BXD'], Current step: 6700033882
Current position: ['GDM', 'JNG', 'HGM', 'QRM', 'XKN', 'JFR'], Current step: 6710033931
Current position: ['JHG', 'BTS', 'LKZ', 'SCX', 'XKN', 'JRK'], Current step: 6720033980
Current position: ['FJQ', 'MTH', 'CGS', 'VBF', 'XKN', 'FVM'], Current step: 6730034029
Current position: ['GND', 'VMT', 'DSL', 'FFD', 'XKN', 'FXB'], Current step: 6740034078
Current position: ['DMS', 'TRG', 'FLC', 'PHG', 'XKN', 'RSD'], Current step: 6750034127
Current position: ['SMJ', 'DNP', 'GBD', 'RMP', 'XKN', 'CJP'], Current step: 6760034176
Current position: ['GXR', 'XXF', 'PPQ', 'TFH', 'XKN', 'NNN'], Current step: 6770034225
Current position: ['JHM', 'TNX', 'HNC', 'MQS', 'XKN', 'PPF'], Current step: 6780034274
Current position: ['FTD', 'VBG', 'RVG', 'VPQ', 'XKN', 'QJR'], Current step: 6790034323
Current position: ['GRJ', 'JGC', 'QFM', 'BKT', 'XKN', 'GXQ'], Current step: 6800034372
Current position: ['GQD', 'LQL', 'KRB', 'TXR', 'XKN', 'BXL'], Current step: 6810034421
Current position: ['SQD', 'HVX', 'TBN', 'MNT', 'XKN', 'LGS'], Current step: 6820034470
Current position: ['VCM', 'MFX', 'JMD', 'BNK', 'XKN', 'DHT'], Current step: 6830034519
Current position: ['KDZ', 'KHH', 'KDB', 'HGX', 'XKN', 'JNN'], Current step: 6840034568
Current position: ['HHR', 'QXH', 'VCV', 'HDJ', 'XKN', 'FHS'], Current step: 6850034617
Current position: ['RHN', 'HKT', 'FMG', 'ZZZ', 'XKN', 'PVM'], Current step: 6860034666
Current position: ['MBD', 'RQX', 'CMB', 'RDX', 'XKN', 'NKH'], Current step: 6870034715
Current position: ['HMN', 'DXS', 'NXX', 'KMS', 'XKN', 'VQP'], Current step: 6880034764
Current position: ['QHS', 'XXJ', 'VTG', 'LXJ', 'XKN', 'PLS'], Current step: 6890034813
Current position: ['RCL', 'JGX', 'BGR', 'HTG', 'XKN', 'HGR'], Current step: 6900034862
Current position: ['DVT', 'PDL', 'NMC', 'LTP', 'XKN', 'KHD'], Current step: 6910034911
Current position: ['RJC', 'DHH', 'SVM', 'TTQ', 'XKN', 'MLT'], Current step: 6920034960
Current position: ['QFJ', 'RHQ', 'HCD', 'HNG', 'XKN', 'CLC'], Current step: 6930035009
Current position: ['QRK', 'KNF', 'PRR', 'KXN', 'XKN', 'JGH'], Current step: 6940035058
Current position: ['KMR', 'XQN', 'CBJ', 'MPG', 'XKN', 'FSJ'], Current step: 6950035107
Current position: ['RMH', 'TNH', 'QVC', 'PTG', 'XKN', 'LSN'], Current step: 6960035156
Current position: ['CRJ', 'RQF', 'LLH', 'TLL', 'XKN', 'BJH'], Current step: 6970035205
Current position: ['CHK', 'KXR', 'JKR', 'QSH', 'XKN', 'PMC'], Current step: 6980035254
Current position: ['VBT', 'PNJ', 'RDT', 'RJV', 'XKN', 'RRV'], Current step: 6990035303
Current position: ['FFT', 'RBV', 'VDR', 'MGC', 'XKN', 'SDL'], Current step: 7000035352
Current position: ['CGM', 'VGL', 'GFK', 'GSH', 'XKN', 'HXF'], Current step: 7010035401
Current position: ['QHQ', 'RNJ', 'SPQ', 'KDF', 'XKN', 'RSP'], Current step: 7020035450
Current position: ['GFG', 'NLK', 'SRP', 'PLF', 'XKN', 'SRJ'], Current step: 7030035499
Current position: ['DRX', 'JKM', 'TMS', 'FNK', 'XKN', 'GHP'], Current step: 7040035548
Current position: ['LBP', 'CKS', 'DXX', 'THC', 'XKN', 'BFS'], Current step: 7050035597
Current position: ['XXB', 'PXT', 'DGS', 'TXX', 'XKN', 'QGQ'], Current step: 7060035646
Current position: ['GCM', 'SLT', 'GHL', 'SGJ', 'XKN', 'XST'], Current step: 7070035695
Current position: ['TMG', 'KKP', 'DGB', 'LDJ', 'XKN', 'SDG'], Current step: 7080035744
Current position: ['PNC', 'JXT', 'HFB', 'STF', 'XKN', 'CCH'], Current step: 7090035793
Current position: ['QDL', 'SJC', 'MJT', 'KRG', 'XKN', 'TCG'], Current step: 7100035842
Current position: ['JTF', 'DDT', 'JBT', 'PMD', 'XKN', 'RMM'], Current step: 7110035891
Current position: ['PFD', 'GVM', 'LDN', 'TLM', 'XKN', 'SXR'], Current step: 7120035940
Current position: ['LDQ', 'GBG', 'QLN', 'TSN', 'XKN', 'LFT'], Current step: 7130035989
Current position: ['JVM', 'NFG', 'PHX', 'DGH', 'XKN', 'PXF'], Current step: 7140036038
Current position: ['GGB', 'JTQ', 'XVD', 'VJM', 'XKN', 'RGF'], Current step: 7150036087
Current position: ['BPD', 'TVR', 'PJD', 'KFQ', 'XKN', 'TXL'], Current step: 7160036136
Current position: ['GDR', 'SQB', 'DVM', 'HMG', 'XKN', 'VKL'], Current step: 7170036185
Current position: ['RTT', 'JTK', 'LKP', 'QVM', 'XKN', 'PTP'], Current step: 7180036234
Current position: ['XGL', 'QRT', 'JDS', 'CBR', 'XKN', 'TVB'], Current step: 7190036283
Current position: ['XPQ', 'NQV', 'BXT', 'GRF', 'XKN', 'NGD'], Current step: 7200036332
Current position: ['RMV', 'RPL', 'VTD', 'LHD', 'XKN', 'FDF'], Current step: 7210036381
Current position: ['QJP', 'SSS', 'FLQ', 'NMG', 'XKN', 'SRQ'], Current step: 7220036430
Current position: ['LFV', 'KRP', 'RLT', 'LTB', 'XKN', 'JBS'], Current step: 7230036479
Current position: ['GDM', 'DKH', 'JFG', 'DNM', 'XKN', 'XBZ'], Current step: 7240036528
Current position: ['JHG', 'XTM', 'GLF', 'GSJ', 'XKN', 'HPC'], Current step: 7250036577
Current position: ['FJQ', 'GSC', 'FSG', 'DJM', 'XKN', 'VXP'], Current step: 7260036626
Current position: ['GND', 'LGC', 'LJM', 'MQK', 'XKN', 'BXK'], Current step: 7270036675
Current position: ['DMS', 'CLJ', 'PVJ', 'RGP', 'XKN', 'GDF'], Current step: 7280036724
Current position: ['SMJ', 'XQZ', 'HCT', 'GPP', 'XKN', 'HTQ'], Current step: 7290036773
Current position: ['GXR', 'XHH', 'CDN', 'QRM', 'XKN', 'CTJ'], Current step: 7300036822
Current position: ['JHM', 'DVP', 'CPK', 'SCX', 'XKN', 'SBL'], Current step: 7310036871
Current position: ['FTD', 'FHH', 'PFT', 'VBF', 'XKN', 'VVS'], Current step: 7320036920
Current position: ['GRJ', 'HPT', 'JXB', 'FFD', 'XKN', 'JSQ'], Current step: 7330036969
Current position: ['GQD', 'GKJ', 'RMR', 'PHG', 'XKN', 'TBR'], Current step: 7340037018
Current position: ['SQD', 'HBV', 'PLV', 'RMP', 'XKN', 'DKP'], Current step: 7350037067
Current position: ['VCM', 'NDC', 'NNC', 'TFH', 'XKN', 'DCD'], Current step: 7360037116
Current position: ['KDZ', 'MBM', 'NPR', 'MQS', 'XKN', 'VTK'], Current step: 7370037165
Current position: ['HHR', 'JNG', 'GVG', 'VPQ', 'XKN', 'JQC'], Current step: 7380037214
Current position: ['RHN', 'BTS', 'DLD', 'BKT', 'XKN', 'FBT'], Current step: 7390037263
Current position: ['MBD', 'MTH', 'KTV', 'TXR', 'XKN', 'JQN'], Current step: 7400037312
Current position: ['HMN', 'VMT', 'VXM', 'MNT', 'XKN', 'KVK'], Current step: 7410037361
Current position: ['QHS', 'TRG', 'HXG', 'BNK', 'XKN', 'QTG'], Current step: 7420037410
Current position: ['RCL', 'DNP', 'MHT', 'HGX', 'XKN', 'DGV'], Current step: 7430037459
Current position: ['DVT', 'XXF', 'HGM', 'HDJ', 'XKN', 'BPP'], Current step: 7440037508
Current position: ['RJC', 'TNX', 'LKZ', 'ZZZ', 'XKN', 'BPR'], Current step: 7450037557
Current position: ['QFJ', 'VBG', 'CGS', 'RDX', 'XKN', 'QXR'], Current step: 7460037606
Current position: ['QRK', 'JGC', 'DSL', 'KMS', 'XKN', 'PCS'], Current step: 7470037655
Current position: ['KMR', 'LQL', 'FLC', 'LXJ', 'XKN', 'BXF'], Current step: 7480037704
Current position: ['RMH', 'HVX', 'GBD', 'HTG', 'XKN', 'BXD'], Current step: 7490037753
Current position: ['CRJ', 'MFX', 'PPQ', 'LTP', 'XKN', 'JFR'], Current step: 7500037802
Current position: ['CHK', 'KHH', 'HNC', 'TTQ', 'XKN', 'JRK'], Current step: 7510037851
Current position: ['VBT', 'QXH', 'RVG', 'HNG', 'XKN', 'FVM'], Current step: 7520037900
Current position: ['FFT', 'HKT', 'QFM', 'KXN', 'XKN', 'FXB'], Current step: 7530037949
Current position: ['CGM', 'RQX', 'KRB', 'MPG', 'XKN', 'RSD'], Current step: 7540037998
Current position: ['QHQ', 'DXS', 'TBN', 'PTG', 'XKN', 'CJP'], Current step: 7550038047
Current position: ['GFG', 'XXJ', 'JMD', 'TLL', 'XKN', 'NNN'], Current step: 7560038096
Current position: ['DRX', 'JGX', 'KDB', 'QSH', 'XKN', 'PPF'], Current step: 7570038145
Current position: ['LBP', 'PDL', 'VCV', 'RJV', 'XKN', 'QJR'], Current step: 7580038194
Current position: ['XXB', 'DHH', 'FMG', 'MGC', 'XKN', 'GXQ'], Current step: 7590038243
Current position: ['GCM', 'RHQ', 'CMB', 'GSH', 'XKN', 'BXL'], Current step: 7600038292
Current position: ['TMG', 'KNF', 'NXX', 'KDF', 'XKN', 'LGS'], Current step: 7610038341
Current position: ['PNC', 'XQN', 'VTG', 'PLF', 'XKN', 'DHT'], Current step: 7620038390
Current position: ['QDL', 'TNH', 'BGR', 'FNK', 'XKN', 'JNN'], Current step: 7630038439
Current position: ['JTF', 'RQF', 'NMC', 'THC', 'XKN', 'FHS'], Current step: 7640038488
Current position: ['PFD', 'KXR', 'SVM', 'TXX', 'XKN', 'PVM'], Current step: 7650038537
Current position: ['LDQ', 'PNJ', 'HCD', 'SGJ', 'XKN', 'NKH'], Current step: 7660038586
Current position: ['JVM', 'RBV', 'PRR', 'LDJ', 'XKN', 'VQP'], Current step: 7670038635
Current position: ['GGB', 'VGL', 'CBJ', 'STF', 'XKN', 'PLS'], Current step: 7680038684
Current position: ['BPD', 'RNJ', 'QVC', 'KRG', 'XKN', 'HGR'], Current step: 7690038733
Current position: ['GDR', 'NLK', 'LLH', 'PMD', 'XKN', 'KHD'], Current step: 7700038782
Current position: ['RTT', 'JKM', 'JKR', 'TLM', 'XKN', 'MLT'], Current step: 7710038831
Current position: ['XGL', 'CKS', 'RDT', 'TSN', 'XKN', 'CLC'], Current step: 7720038880
Current position: ['XPQ', 'PXT', 'VDR', 'DGH', 'XKN', 'JGH'], Current step: 7730038929
Current position: ['RMV', 'SLT', 'GFK', 'VJM', 'XKN', 'FSJ'], Current step: 7740038978
Current position: ['QJP', 'KKP', 'SPQ', 'KFQ', 'XKN', 'LSN'], Current step: 7750039027
Current position: ['LFV', 'JXT', 'SRP', 'HMG', 'XKN', 'BJH'], Current step: 7760039076
Current position: ['GDM', 'SJC', 'TMS', 'QVM', 'XKN', 'PMC'], Current step: 7770039125
Current position: ['JHG', 'DDT', 'DXX', 'CBR', 'XKN', 'RRV'], Current step: 7780039174
Current position: ['FJQ', 'GVM', 'DGS', 'GRF', 'XKN', 'SDL'], Current step: 7790039223
Current position: ['GND', 'GBG', 'GHL', 'LHD', 'XKN', 'HXF'], Current step: 7800039272
Current position: ['DMS', 'NFG', 'DGB', 'NMG', 'XKN', 'RSP'], Current step: 7810039321
Current position: ['SMJ', 'JTQ', 'HFB', 'LTB', 'XKN', 'SRJ'], Current step: 7820039370
Current position: ['GXR', 'TVR', 'MJT', 'DNM', 'XKN', 'GHP'], Current step: 7830039419
Current position: ['JHM', 'SQB', 'JBT', 'GSJ', 'XKN', 'BFS'], Current step: 7840039468
Current position: ['FTD', 'JTK', 'LDN', 'DJM', 'XKN', 'QGQ'], Current step: 7850039517
Current position: ['GRJ', 'QRT', 'QLN', 'MQK', 'XKN', 'XST'], Current step: 7860039566
Current position: ['GQD', 'NQV', 'PHX', 'RGP', 'XKN', 'SDG'], Current step: 7870039615
Current position: ['SQD', 'RPL', 'XVD', 'GPP', 'XKN', 'CCH'], Current step: 7880039664
Current position: ['VCM', 'SSS', 'PJD', 'QRM', 'XKN', 'TCG'], Current step: 7890039713
Current position: ['KDZ', 'KRP', 'DVM', 'SCX', 'XKN', 'RMM'], Current step: 7900039762
Current position: ['HHR', 'DKH', 'LKP', 'VBF', 'XKN', 'SXR'], Current step: 7910039811
Current position: ['RHN', 'XTM', 'JDS', 'FFD', 'XKN', 'LFT'], Current step: 7920039860
Current position: ['MBD', 'GSC', 'BXT', 'PHG', 'XKN', 'PXF'], Current step: 7930039909
Current position: ['HMN', 'LGC', 'VTD', 'RMP', 'XKN', 'RGF'], Current step: 7940039958
Current position: ['QHS', 'CLJ', 'FLQ', 'TFH', 'XKN', 'TXL'], Current step: 7950040007
Current position: ['RCL', 'XQZ', 'RLT', 'MQS', 'XKN', 'VKL'], Current step: 7960040056
Current position: ['DVT', 'XHH', 'JFG', 'VPQ', 'XKN', 'PTP'], Current step: 7970040105
Current position: ['RJC', 'DVP', 'GLF', 'BKT', 'XKN', 'TVB'], Current step: 7980040154
Current position: ['QFJ', 'FHH', 'FSG', 'TXR', 'XKN', 'NGD'], Current step: 7990040203
Current position: ['QRK', 'HPT', 'LJM', 'MNT', 'XKN', 'FDF'], Current step: 8000040252
Current position: ['KMR', 'GKJ', 'PVJ', 'BNK', 'XKN', 'SRQ'], Current step: 8010040301
Current position: ['RMH', 'HBV', 'HCT', 'HGX', 'XKN', 'JBS'], Current step: 8020040350
Current position: ['CRJ', 'NDC', 'CDN', 'HDJ', 'XKN', 'XBZ'], Current step: 8030040399
Current position: ['CHK', 'MBM', 'CPK', 'ZZZ', 'XKN', 'HPC'], Current step: 8040040448
Current position: ['VBT', 'JNG', 'PFT', 'RDX', 'XKN', 'VXP'], Current step: 8050040497
Current position: ['FFT', 'BTS', 'JXB', 'KMS', 'XKN', 'BXK'], Current step: 8060040546
Current position: ['CGM', 'MTH', 'RMR', 'LXJ', 'XKN', 'GDF'], Current step: 8070040595
